age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,previously_contacted
41,Management,Single,Tertiary,No,3462.0,No,No,Cellular,28,Aug,55,1.0,-1,0,No,0
32,Technician,Married,Secondary,No,235.0,Yes,No,Telephone,28,Aug,688,6.0,-1,0,No,0
32,Technician,Single,Secondary,No,792.0,No,No,Cellular,29,Aug,193,2.0,-1,0,No,0
31,Management,Single,Tertiary,No,58.0,No,No,Cellular,29,Aug,207,2.0,-1,0,No,0
33,Management,Single,Tertiary,No,2059.0,No,No,Cellular,29,Aug,106,2.0,-1,0,No,0
36,Technician,Married,Secondary,No,216.0,No,No,Cellular,29,Aug,80,2.0,-1,0,No,0
35,Technician,Single,Secondary,No,634.0,Yes,No,Cellular,29,Aug,122,2.0,-1,0,No,0
38,Self-employed,Married,Tertiary,No,1029.0,No,No,Cellular,29,Aug,42,2.0,-1,0,No,0
36,Technician,Married,Secondary,No,432.0,Yes,No,Cellular,29,Aug,65,2.0,-1,0,No,0
47,Blue-collar,Married,Primary,No,961.0,No,No,Cellular,29,Aug,45,6.0,-1,0,No,0
31,Technician,Married,Tertiary,No,0.0,No,No,Cellular,29,Aug,70,2.0,-1,0,No,0
49,Services,Married,Secondary,No,413.0,Yes,Yes,Cellular,29,Aug,175,2.0,-1,0,No,0
59,Technician,Divorced,Secondary,No,0.0,No,No,Cellular,29,Aug,126,2.0,-1,0,No,0
37,Management,Married,Tertiary,No,3462.0,Yes,No,Cellular,29,Aug,150,2.0,-1,0,No,0
42,Technician,Married,Secondary,No,0.0,No,No,Cellular,29,Aug,82,6.0,-1,0,No,0
46,Blue-collar,Married,Secondary,No,1673.0,Yes,No,Cellular,29,Aug,56,6.0,-1,0,No,0
35,Technician,Married,Tertiary,No,358.0,No,No,Cellular,29,Aug,92,6.0,-1,0,No,0
51,Blue-collar,Married,Primary,No,3462.0,No,No,Cellular,29,Aug,47,6.0,-1,0,No,0
41,Technician,Single,Tertiary,No,1026.0,No,No,Cellular,29,Aug,59,6.0,-1,0,No,0
35,Technician,Divorced,Secondary,No,56.0,No,No,Cellular,29,Aug,24,6.0,-1,0,No,0
34,Management,Single,Tertiary,No,-281.0,No,No,Cellular,29,Aug,56,6.0,-1,0,No,0
38,Technician,Divorced,Tertiary,No,82.0,No,No,Cellular,29,Aug,38,6.0,-1,0,No,0
33,Technician,Married,Secondary,No,79.0,No,No,Cellular,29,Aug,144,3.0,-1,0,No,0
36,Technician,Single,Secondary,No,0.0,No,No,Cellular,29,Aug,85,6.0,-1,0,No,0
33,Technician,Married,Secondary,No,58.0,Yes,No,Telephone,29,Aug,57,2.0,-1,0,No,0
31,Management,Single,Tertiary,No,350.0,No,No,Cellular,29,Aug,71,6.0,-1,0,No,0
45,Self-employed,Married,Primary,No,373.0,No,No,Cellular,29,Aug,82,6.0,-1,0,No,0
32,Management,Married,Tertiary,No,134.0,No,Yes,Cellular,29,Aug,162,2.0,-1,0,No,0
34,Management,Married,Tertiary,No,0.0,No,No,Cellular,29,Aug,120,2.0,-1,0,No,0
33,Services,Married,Secondary,No,28.0,No,No,Cellular,29,Aug,73,2.0,-1,0,No,0
47,Admin.,Married,Secondary,No,996.0,No,No,Telephone,29,Aug,247,2.0,-1,0,No,0
37,Technician,Married,Tertiary,No,1561.0,No,No,Cellular,29,Aug,88,6.0,-1,0,No,0
35,Technician,Divorced,Secondary,No,515.0,Yes,Yes,Cellular,29,Aug,114,3.0,-1,0,No,0
37,Management,Single,Secondary,No,45.0,No,No,Cellular,29,Aug,99,3.0,-1,0,No,0
60,Retired,Married,Tertiary,No,614.0,No,No,Cellular,29,Aug,50,3.0,-1,0,No,0
38,Technician,Married,Secondary,No,300.0,No,No,Cellular,29,Aug,125,5.0,-1,0,No,0
38,Technician,Single,Secondary,No,332.0,Yes,No,Cellular,29,Aug,73,2.0,-1,0,No,0
30,Technician,Married,Secondary,No,32.0,No,No,Cellular,29,Aug,73,2.0,-1,0,No,0
47,Technician,Divorced,Tertiary,No,8.0,No,No,Cellular,29,Aug,62,2.0,-1,0,No,0
40,Management,Married,Tertiary,No,194.0,No,Yes,Cellular,29,Aug,189,2.0,-1,0,No,0
47,Blue-collar,Married,Primary,No,193.0,Yes,No,Cellular,29,Aug,171,2.0,-1,0,No,0
53,Admin.,Married,Secondary,No,578.0,No,No,Cellular,29,Aug,59,2.0,-1,0,No,0
48,Blue-collar,Married,Secondary,No,647.0,No,No,Cellular,29,Aug,64,6.0,-1,0,No,0
46,Management,Married,Tertiary,No,1008.0,No,No,Cellular,29,Aug,24,6.0,-1,0,No,0
36,Technician,Single,Secondary,No,0.0,No,No,Cellular,29,Aug,21,2.0,-1,0,No,0
33,Management,Married,Tertiary,No,452.0,Yes,No,Cellular,29,Aug,168,2.0,-1,0,No,0
56,Management,Married,Tertiary,No,2925.0,No,No,Cellular,29,Aug,133,6.0,-1,0,No,0
32,Management,Married,Tertiary,No,0.0,No,No,Cellular,29,Aug,183,2.0,-1,0,No,0
35,Technician,Single,Secondary,No,3462.0,Yes,No,Cellular,29,Aug,643,2.0,-1,0,Yes,0
32,Technician,Single,Secondary,Yes,-1.0,No,No,Cellular,29,Aug,185,2.0,-1,0,No,0
45,Management,Married,Tertiary,No,1186.0,No,No,Cellular,29,Aug,25,6.0,-1,0,No,0
45,Technician,Divorced,Secondary,No,54.0,No,No,Cellular,29,Aug,83,3.0,-1,0,No,0
35,Blue-collar,Married,Primary,No,365.0,No,No,Cellular,29,Aug,41,2.0,-1,0,No,0
37,Technician,Single,Tertiary,No,160.0,No,No,Cellular,29,Aug,204,2.0,-1,0,No,0
51,Blue-collar,Married,Primary,No,462.0,Yes,No,Cellular,29,Aug,164,2.0,-1,0,No,0
35,Technician,Married,Tertiary,No,393.0,No,No,Cellular,29,Aug,150,2.0,-1,0,No,0
47,Self-employed,Married,Secondary,No,0.0,No,No,Cellular,29,Aug,90,6.0,-1,0,No,0
32,Management,Single,Tertiary,No,0.0,No,No,Cellular,29,Aug,63,2.0,-1,0,No,0
35,Management,Single,Tertiary,No,0.0,No,No,Cellular,29,Aug,131,2.0,-1,0,No,0
31,Management,Single,Tertiary,No,471.0,No,No,Cellular,29,Aug,153,2.0,-1,0,No,0
46,Management,Single,Tertiary,No,134.0,No,No,Cellular,29,Aug,40,2.0,-1,0,No,0
49,Management,Married,Tertiary,No,0.0,No,No,Cellular,29,Aug,102,2.0,-1,0,No,0
45,Technician,Married,Secondary,No,865.0,No,No,Cellular,29,Aug,80,4.0,-1,0,No,0
33,Technician,Married,Secondary,Yes,-708.0,No,No,Cellular,29,Aug,93,2.0,-1,0,No,0
51,Admin.,Married,Secondary,No,255.0,No,No,Cellular,29,Aug,158,2.0,-1,0,No,0
59,Retired,Married,Secondary,No,374.0,No,No,Cellular,29,Aug,272,2.0,-1,0,No,0
48,Management,Divorced,Tertiary,No,700.0,Yes,No,Cellular,29,Aug,488,2.0,-1,0,No,0
57,Admin.,Married,Secondary,No,1218.0,No,No,Cellular,29,Aug,214,6.0,-1,0,No,0
33,Technician,Married,Tertiary,No,599.0,Yes,No,Cellular,29,Aug,461,2.0,-1,0,No,0
39,Housemaid,Divorced,Primary,No,239.0,No,No,Cellular,29,Aug,204,2.0,-1,0,No,0
39,Management,Single,Tertiary,No,109.0,No,No,Cellular,29,Aug,159,2.0,-1,0,No,0
42,Technician,Divorced,Secondary,No,112.0,No,No,Cellular,29,Aug,69,4.0,-1,0,No,0
37,Management,Married,Tertiary,No,5.0,No,No,Cellular,29,Aug,36,2.0,-1,0,No,0
30,Management,Single,Tertiary,No,0.0,No,No,Cellular,29,Aug,135,2.0,-1,0,No,0
46,Blue-collar,Married,Secondary,No,877.0,No,No,Cellular,29,Aug,339,2.0,-1,0,No,0
33,Technician,Married,Secondary,No,8.0,No,No,Cellular,29,Aug,462,2.0,-1,0,No,0
49,Management,Single,Secondary,No,0.0,No,No,Cellular,29,Aug,121,2.0,-1,0,No,0
36,Self-employed,Married,Primary,No,0.0,No,No,Cellular,29,Aug,97,2.0,-1,0,No,0
31,Services,Single,Secondary,No,2070.0,No,No,Cellular,29,Aug,319,2.0,-1,0,No,0
34,Management,Married,Tertiary,No,53.0,Yes,Yes,Cellular,29,Aug,256,2.0,-1,0,No,0
35,Technician,Married,Secondary,No,-146.0,Yes,No,Cellular,29,Aug,240,2.0,-1,0,No,0
56,Management,Married,Tertiary,No,67.0,No,Yes,Cellular,29,Aug,88,2.0,-1,0,No,0
32,Technician,Single,Secondary,No,284.0,No,No,Cellular,29,Aug,161,2.0,-1,0,No,0
33,Management,Married,Tertiary,No,310.0,No,No,Cellular,29,Aug,179,2.0,-1,0,No,0
48,Blue-collar,Married,Secondary,No,134.0,No,No,Cellular,29,Aug,200,6.0,-1,0,No,0
34,Admin.,Married,Secondary,No,96.0,No,No,Cellular,29,Aug,109,2.0,-1,0,No,0
35,Technician,Single,Tertiary,No,33.0,No,No,Cellular,29,Aug,300,2.0,-1,0,No,0
32,Technician,Married,Secondary,No,444.0,No,No,Cellular,29,Aug,63,2.0,-1,0,No,0
58,Services,Married,Secondary,No,74.0,No,No,Cellular,29,Aug,105,2.0,-1,0,No,0
31,Technician,Single,Secondary,No,0.0,No,No,Cellular,29,Aug,213,4.0,-1,0,No,0
33,Technician,Single,Tertiary,No,176.0,No,No,Cellular,29,Aug,112,2.0,-1,0,No,0
32,Management,Single,Tertiary,No,0.0,No,No,Cellular,29,Aug,255,2.0,-1,0,No,0
31,Technician,Single,Secondary,No,-2.0,No,No,Cellular,29,Aug,131,2.0,-1,0,No,0
59,Self-employed,Married,Tertiary,No,1059.0,No,No,Cellular,29,Aug,103,2.0,-1,0,No,0
48,Technician,Married,Tertiary,No,16.0,No,No,Cellular,29,Aug,77,2.0,-1,0,No,0
32,Management,Single,Tertiary,No,769.0,No,No,Cellular,29,Aug,695,2.0,-1,0,Yes,0
36,Management,Married,Tertiary,No,4.0,Yes,No,Cellular,29,Aug,159,2.0,-1,0,No,0
33,Technician,Married,Secondary,No,118.0,Yes,No,Cellular,29,Aug,103,2.0,-1,0,No,0
38,Admin.,Divorced,Secondary,No,1314.0,No,No,Cellular,29,Aug,156,2.0,-1,0,No,0
54,Technician,Married,Secondary,No,184.0,No,No,Cellular,29,Aug,81,6.0,-1,0,No,0
39,Management,Married,Tertiary,No,0.0,No,No,Cellular,29,Aug,94,2.0,-1,0,No,0
48,Technician,Divorced,Secondary,No,105.0,No,No,Cellular,29,Aug,520,2.0,-1,0,No,0
31,Technician,Single,Secondary,No,0.0,No,No,Cellular,29,Aug,35,6.0,-1,0,No,0
56,Services,Married,Secondary,No,628.0,No,No,Cellular,29,Aug,96,2.0,-1,0,No,0
34,Technician,Single,Secondary,No,943.0,No,No,Cellular,29,Aug,96,4.0,-1,0,No,0
39,Management,Divorced,Tertiary,No,115.0,No,No,Cellular,29,Aug,345,2.0,-1,0,No,0
31,Technician,Married,Secondary,No,13.0,No,No,Cellular,29,Aug,245,2.0,-1,0,No,0
55,Management,Single,Tertiary,No,430.0,No,No,Cellular,29,Aug,79,4.0,-1,0,No,0
50,Management,Divorced,Tertiary,No,0.0,No,No,Cellular,29,Aug,128,2.0,-1,0,No,0
45,Technician,Married,Secondary,No,88.0,No,No,Cellular,29,Aug,150,2.0,-1,0,No,0
35,Management,Married,Tertiary,No,171.0,No,No,Cellular,29,Aug,204,2.0,-1,0,No,0
31,Technician,Married,Secondary,No,251.0,No,Yes,Cellular,29,Aug,156,2.0,-1,0,No,0
37,Management,Married,Tertiary,No,-9.0,No,No,Cellular,29,Aug,168,2.0,-1,0,No,0
34,Technician,Married,Secondary,Yes,91.0,No,No,Cellular,29,Aug,67,4.0,-1,0,No,0
33,Services,Married,Secondary,No,233.0,No,No,Cellular,29,Aug,155,2.0,-1,0,No,0
33,Technician,Married,Tertiary,No,503.0,No,No,Cellular,29,Aug,91,2.0,-1,0,No,0
55,Admin.,Married,Secondary,No,0.0,No,No,Cellular,29,Aug,88,2.0,-1,0,No,0
41,Technician,Married,Secondary,No,0.0,No,No,Cellular,29,Aug,141,2.0,-1,0,No,0
33,Technician,Divorced,Secondary,No,22.0,No,No,Cellular,29,Aug,71,2.0,-1,0,No,0
46,Blue-collar,Married,Primary,No,123.0,No,No,Cellular,29,Aug,168,2.0,-1,0,No,0
60,Retired,Married,Primary,No,219.0,No,No,Cellular,29,Aug,235,2.0,-1,0,No,0
47,Management,Divorced,Tertiary,No,310.0,No,No,Cellular,29,Aug,136,2.0,-1,0,No,0
31,Management,Single,Tertiary,No,96.0,No,No,Cellular,29,Aug,63,2.0,-1,0,No,0
41,Management,Single,Tertiary,No,2408.0,No,No,Cellular,29,Aug,122,2.0,-1,0,No,0
46,Blue-collar,Married,Secondary,No,1685.0,Yes,No,Cellular,29,Aug,203,2.0,-1,0,No,0
47,Entrepreneur,Married,Secondary,No,3462.0,No,No,Cellular,29,Aug,137,6.0,-1,0,No,0
31,Management,Married,Tertiary,No,315.0,No,No,Cellular,29,Aug,109,4.0,-1,0,No,0
34,Technician,Divorced,Secondary,No,7.0,Yes,Yes,Cellular,29,Aug,273,2.0,-1,0,No,0
45,Blue-collar,Married,Primary,No,492.0,No,No,Cellular,29,Aug,141,2.0,-1,0,No,0
32,Management,Married,Tertiary,No,500.0,No,Yes,Cellular,29,Aug,107,2.0,-1,0,No,0
49,Management,Married,Tertiary,No,146.0,No,No,Cellular,29,Aug,86,2.0,-1,0,No,0
39,Management,Single,Secondary,No,36.0,No,No,Cellular,29,Aug,70,2.0,-1,0,No,0
47,Services,Married,Secondary,No,518.0,No,No,Cellular,29,Aug,96,2.0,-1,0,No,0
59,Technician,Divorced,Secondary,No,2595.0,Yes,No,Cellular,29,Aug,398,2.0,-1,0,No,0
48,Management,Married,Tertiary,No,494.0,No,No,Cellular,29,Aug,81,6.0,-1,0,No,0
33,Management,Married,Tertiary,No,0.0,No,No,Cellular,29,Aug,60,2.0,-1,0,No,0
38,Technician,Single,Secondary,No,173.0,No,No,Cellular,29,Aug,150,4.0,-1,0,No,0
33,Management,Single,Tertiary,No,335.0,No,No,Cellular,29,Aug,130,4.0,-1,0,No,0
49,Technician,Married,Secondary,No,10.0,No,No,Cellular,29,Aug,135,2.0,-1,0,No,0
31,Technician,Divorced,Secondary,No,0.0,No,No,Cellular,29,Aug,256,2.0,-1,0,No,0
46,Management,Divorced,Secondary,No,-852.0,No,Yes,Cellular,29,Aug,728,2.0,-1,0,No,0
33,Housemaid,Married,Secondary,No,230.0,No,Yes,Cellular,29,Aug,264,2.0,-1,0,No,0
38,Management,Single,Tertiary,No,0.0,No,No,Cellular,29,Aug,95,2.0,-1,0,No,0
59,Technician,Married,Secondary,No,0.0,No,No,Cellular,29,Aug,62,2.0,-1,0,No,0
49,Blue-collar,Married,Secondary,No,102.0,No,No,Cellular,29,Aug,210,2.0,-1,0,No,0
40,Technician,Married,Secondary,No,56.0,No,No,Cellular,29,Aug,77,2.0,-1,0,No,0
32,Technician,Single,Secondary,No,1179.0,No,No,Telephone,29,Aug,116,2.0,-1,0,No,0
34,Management,Single,Secondary,No,194.0,No,No,Cellular,29,Aug,186,2.0,-1,0,No,0
54,Blue-collar,Married,Primary,No,1059.0,No,No,Cellular,29,Aug,73,6.0,-1,0,No,0
45,Blue-collar,Married,Primary,No,121.0,No,No,Cellular,29,Aug,93,6.0,-1,0,No,0
30,Management,Single,Tertiary,No,3462.0,No,No,Telephone,29,Aug,115,2.0,-1,0,No,0
40,Self-employed,Single,Tertiary,No,41.0,No,No,Telephone,29,Aug,104,2.0,-1,0,No,0
42,Unemployed,Divorced,Tertiary,No,-166.0,No,No,Cellular,29,Aug,85,4.0,-1,0,No,0
33,Management,Single,Tertiary,No,-359.0,No,No,Telephone,29,Aug,59,2.0,-1,0,No,0
43,Admin.,Married,Secondary,No,257.0,No,No,Cellular,29,Aug,186,6.0,-1,0,No,0
39,Technician,Divorced,Secondary,No,8.0,No,No,Cellular,29,Aug,1028,2.0,-1,0,No,0
40,Technician,Divorced,Secondary,No,0.0,No,No,Cellular,29,Aug,299,3.0,-1,0,No,0
52,Technician,Married,Tertiary,No,214.0,No,No,Cellular,29,Aug,161,3.0,-1,0,No,0
55,Blue-collar,Married,Primary,No,771.0,No,No,Cellular,29,Aug,98,6.0,-1,0,No,0
35,Management,Married,Tertiary,No,511.0,No,No,Cellular,29,Aug,91,4.0,-1,0,No,0
54,Technician,Married,Secondary,No,1670.0,No,No,Cellular,29,Aug,207,6.0,-1,0,No,0
45,Blue-collar,Married,Primary,No,85.0,No,No,Cellular,29,Aug,133,4.0,-1,0,No,0
33,Blue-collar,Married,Secondary,No,842.0,No,No,Cellular,29,Aug,111,4.0,-1,0,No,0
46,Blue-collar,Married,Primary,No,201.0,No,No,Cellular,29,Aug,163,6.0,-1,0,No,0
31,Technician,Married,Secondary,No,3462.0,Yes,No,Cellular,29,Aug,165,4.0,-1,0,No,0
46,Management,Divorced,Tertiary,No,0.0,No,Yes,Cellular,29,Aug,38,6.0,-1,0,No,0
38,Blue-collar,Married,Secondary,No,653.0,No,No,Telephone,29,Aug,17,6.0,-1,0,No,0
34,Entrepreneur,Married,Secondary,No,-506.0,No,No,Cellular,29,Aug,19,6.0,-1,0,No,0
54,Blue-collar,Married,Secondary,No,466.0,No,No,Cellular,29,Aug,436,4.0,-1,0,No,0
34,Technician,Married,Secondary,No,563.0,Yes,Yes,Cellular,29,Aug,32,6.0,-1,0,No,0
44,Technician,Married,Secondary,No,370.0,No,Yes,Cellular,29,Aug,64,4.0,-1,0,No,0
32,Management,Single,Tertiary,No,258.0,Yes,No,Cellular,29,Aug,131,4.0,-1,0,No,0
33,Housemaid,Single,Tertiary,No,1255.0,No,No,Cellular,29,Aug,511,4.0,-1,0,No,0
41,Management,Married,Secondary,No,148.0,No,No,Cellular,29,Aug,82,6.0,-1,0,No,0
45,Blue-collar,Married,Primary,No,292.0,Yes,No,Cellular,29,Aug,961,4.0,-1,0,No,0
41,Admin.,Married,Secondary,Yes,-120.0,No,No,Cellular,29,Aug,76,4.0,-1,0,No,0
54,Services,Married,Secondary,No,324.0,No,No,Cellular,29,Aug,124,6.0,-1,0,No,0
49,Blue-collar,Married,Secondary,No,0.0,No,No,Cellular,29,Aug,66,6.0,-1,0,No,0
36,Technician,Single,Tertiary,No,268.0,No,No,Cellular,29,Aug,54,6.0,-1,0,No,0
45,Technician,Single,Tertiary,No,2087.0,No,No,Cellular,29,Aug,29,6.0,-1,0,No,0
48,Blue-collar,Married,Primary,No,-254.0,No,Yes,Cellular,29,Aug,134,4.0,-1,0,No,0
41,Management,Married,Tertiary,No,3462.0,No,No,Cellular,29,Aug,709,6.0,-1,0,No,0
41,Technician,Married,Secondary,No,593.0,No,No,Cellular,29,Aug,95,6.0,-1,0,No,0
56,Management,Married,Tertiary,No,665.0,No,No,Cellular,29,Aug,25,6.0,-1,0,No,0
55,Admin.,Married,Tertiary,No,46.0,No,No,Cellular,29,Aug,59,4.0,-1,0,No,0
36,Self-employed,Married,Tertiary,No,10.0,No,No,Cellular,29,Aug,47,4.0,-1,0,No,0
40,Management,Single,Tertiary,No,185.0,No,No,Cellular,29,Aug,173,4.0,-1,0,No,0
30,Technician,Married,Tertiary,No,1.0,No,No,Cellular,29,Aug,69,6.0,-1,0,No,0
35,Management,Divorced,Secondary,No,910.0,No,No,Cellular,29,Aug,77,6.0,-1,0,No,0
31,Management,Married,Tertiary,No,3462.0,No,No,Cellular,29,Aug,43,6.0,-1,0,No,0
59,Housemaid,Married,Primary,No,418.0,No,No,Cellular,29,Aug,300,4.0,-1,0,No,0
46,Technician,Divorced,Secondary,No,117.0,No,No,Cellular,29,Aug,94,2.0,-1,0,No,0
38,Technician,Married,Secondary,No,185.0,No,Yes,Cellular,29,Aug,44,6.0,-1,0,No,0
52,Technician,Divorced,Secondary,No,0.0,No,No,Cellular,29,Aug,39,2.0,-1,0,No,0
52,Technician,Married,Secondary,No,0.0,No,No,Cellular,29,Aug,67,2.0,-1,0,No,0
45,Technician,Married,Secondary,No,351.0,Yes,No,Telephone,29,Aug,18,2.0,-1,0,No,0
38,Technician,Single,Secondary,No,50.0,No,No,Cellular,29,Aug,98,2.0,-1,0,No,0
40,Technician,Divorced,Secondary,No,841.0,No,Yes,Telephone,29,Aug,36,2.0,-1,0,No,0
47,Blue-collar,Married,Secondary,No,947.0,No,Yes,Cellular,29,Aug,24,6.0,-1,0,No,0
48,Blue-collar,Married,Secondary,No,1903.0,No,No,Cellular,29,Aug,21,6.0,-1,0,No,0
38,Management,Married,Tertiary,No,46.0,No,No,Cellular,29,Aug,70,4.0,-1,0,No,0
60,Admin.,Married,Secondary,No,221.0,No,No,Cellular,29,Aug,92,4.0,-1,0,No,0
46,Blue-collar,Married,Secondary,No,0.0,No,No,Telephone,29,Aug,162,2.0,-1,0,No,0
34,Technician,Married,Secondary,No,0.0,Yes,No,Cellular,29,Aug,116,4.0,-1,0,No,0
33,Technician,Married,Secondary,No,74.0,No,No,Cellular,29,Aug,94,2.0,-1,0,No,0
47,Self-employed,Married,Primary,No,1056.0,No,No,Telephone,29,Aug,58,2.0,-1,0,No,0
58,Retired,Married,Primary,No,69.0,No,No,Cellular,29,Aug,76,6.0,-1,0,No,0
47,Management,Single,Tertiary,No,124.0,No,No,Cellular,29,Aug,14,6.0,-1,0,No,0
34,Technician,Divorced,Secondary,No,347.0,No,No,Cellular,29,Aug,15,6.0,-1,0,No,0
32,Management,Married,Tertiary,No,16.0,No,No,Telephone,29,Aug,129,2.0,-1,0,No,0
31,Technician,Single,Secondary,No,0.0,No,No,Cellular,29,Aug,157,2.0,-1,0,No,0
42,Technician,Married,Secondary,No,-401.0,Yes,No,Telephone,29,Aug,145,2.0,-1,0,No,0
41,Technician,Divorced,Secondary,No,88.0,No,No,Cellular,29,Aug,88,2.0,-1,0,No,0
37,Technician,Married,Secondary,Yes,-3.0,No,No,Cellular,29,Aug,122,4.0,-1,0,No,0
56,Retired,Married,Secondary,No,3462.0,No,No,Cellular,29,Aug,133,2.0,-1,0,No,0
52,Services,Married,Secondary,No,627.0,No,No,Cellular,29,Aug,174,6.0,-1,0,No,0
49,Self-employed,Married,Secondary,No,1683.0,No,No,Cellular,29,Aug,61,4.0,-1,0,No,0
36,Technician,Single,Secondary,No,35.0,No,No,Cellular,29,Aug,493,2.0,-1,0,No,0
32,Technician,Single,Secondary,No,224.0,No,No,Cellular,29,Aug,451,4.0,-1,0,No,0
60,Technician,Single,Secondary,No,0.0,No,No,Telephone,29,Aug,86,2.0,-1,0,No,0
49,Technician,Single,Secondary,No,114.0,No,No,Cellular,29,Aug,12,6.0,-1,0,No,0
35,Management,Single,Tertiary,No,385.0,Yes,No,Cellular,29,Aug,168,2.0,-1,0,No,0
36,Management,Single,Tertiary,No,26.0,No,No,Cellular,29,Aug,370,4.0,-1,0,No,0
36,Technician,Divorced,Secondary,No,861.0,No,No,Telephone,29,Aug,140,2.0,-1,0,No,0
33,Technician,Single,Tertiary,No,125.0,No,No,Telephone,29,Aug,66,2.0,-1,0,No,0
34,Technician,Married,Secondary,No,1795.0,Yes,No,Cellular,29,Aug,201,2.0,-1,0,No,0
37,Technician,Married,Secondary,No,449.0,Yes,No,Cellular,29,Aug,59,4.0,-1,0,No,0
32,Management,Single,Tertiary,No,2233.0,No,No,Cellular,29,Aug,85,6.0,-1,0,No,0
30,Technician,Single,Secondary,No,124.0,No,No,Cellular,29,Aug,60,4.0,-1,0,No,0
37,Technician,Married,Secondary,No,261.0,No,No,Cellular,29,Aug,301,4.0,-1,0,No,0
45,Technician,Married,Secondary,No,183.0,No,No,Cellular,29,Aug,27,4.0,-1,0,No,0
52,Technician,Married,Secondary,No,64.0,No,No,Telephone,29,Aug,20,2.0,-1,0,No,0
46,Technician,Married,Secondary,No,591.0,No,No,Telephone,29,Aug,81,2.0,-1,0,No,0
46,Unemployed,Married,Secondary,No,46.0,No,No,Telephone,29,Aug,74,2.0,-1,0,No,0
33,Technician,Married,Secondary,No,23.0,No,No,Cellular,29,Aug,53,4.0,-1,0,No,0
39,Technician,Divorced,Secondary,No,0.0,No,No,Cellular,29,Aug,35,6.0,-1,0,No,0
49,Management,Married,Tertiary,No,0.0,No,No,Cellular,29,Aug,215,6.0,-1,0,No,0
50,Admin.,Married,Tertiary,No,0.0,No,No,Telephone,29,Aug,253,2.0,-1,0,No,0
47,Admin.,Married,Tertiary,No,1077.0,No,No,Telephone,29,Aug,43,2.0,-1,0,No,0
37,Admin.,Married,Secondary,No,373.0,No,No,Cellular,29,Aug,98,6.0,-1,0,No,0
43,Technician,Single,Tertiary,Yes,0.0,No,No,Cellular,29,Aug,73,4.0,-1,0,No,0
53,Unemployed,Married,Tertiary,No,240.0,No,No,Cellular,29,Aug,106,3.0,-1,0,No,0
31,Management,Single,Tertiary,No,3462.0,No,No,Telephone,29,Aug,51,1.0,-1,0,No,0
35,Management,Single,Tertiary,No,0.0,No,No,Cellular,29,Aug,669,6.0,-1,0,No,0
37,Technician,Married,Secondary,No,41.0,No,No,Cellular,29,Aug,127,5.0,-1,0,No,0
51,Blue-collar,Married,Primary,No,-27.0,No,No,Telephone,29,Aug,158,4.0,-1,0,No,0
37,Housemaid,Married,Primary,No,0.0,No,No,Cellular,29,Aug,17,6.0,-1,0,No,0
47,Admin.,Married,Secondary,No,84.0,No,No,Telephone,29,Aug,367,3.0,-1,0,No,0
57,Retired,Married,Tertiary,No,42.0,No,No,Cellular,29,Aug,68,4.0,-1,0,No,0
36,Technician,Single,Secondary,No,2419.0,No,No,Cellular,29,Aug,29,3.0,-1,0,No,0
32,Management,Single,Tertiary,No,123.0,No,No,Telephone,29,Aug,63,6.0,-1,0,No,0
33,Management,Married,Tertiary,No,32.0,No,No,Cellular,29,Aug,27,6.0,-1,0,No,0
38,Self-employed,Married,Tertiary,No,0.0,No,No,Cellular,29,Aug,117,3.0,-1,0,No,0
51,Blue-collar,Married,Secondary,No,3462.0,No,No,Cellular,29,Aug,8,6.0,-1,0,No,0
31,Housemaid,Single,Secondary,No,3462.0,No,No,Cellular,29,Aug,6,6.0,-1,0,No,0
37,Management,Single,Tertiary,No,3452.0,Yes,No,Cellular,29,Aug,8,6.0,-1,0,No,0
46,Management,Married,Tertiary,No,212.0,Yes,No,Cellular,29,Aug,515,3.0,-1,0,No,0
53,Entrepreneur,Married,Secondary,No,0.0,No,No,Cellular,29,Aug,88,3.0,-1,0,No,0
59,Blue-collar,Married,Primary,No,1227.0,No,No,Cellular,29,Aug,89,5.0,-1,0,No,0
34,Management,Divorced,Tertiary,No,36.0,No,No,Telephone,29,Aug,77,6.0,-1,0,No,0
46,Technician,Divorced,Secondary,No,-90.0,No,Yes,Telephone,17,Oct,270,1.0,-1,0,Yes,0
30,Self-employed,Married,Tertiary,No,1785.0,No,No,Unknown,17,Oct,235,1.0,-1,0,Yes,0
49,Management,Married,Tertiary,No,0.0,No,No,Telephone,17,Oct,223,1.0,-1,0,Yes,0
43,Management,Married,Tertiary,No,0.0,No,No,Telephone,17,Oct,147,1.0,-1,0,No,0
36,Blue-collar,Married,Secondary,No,1828.0,Yes,No,Telephone,17,Oct,24,1.0,-1,0,No,0
28,Blue-collar,Single,Secondary,No,9.0,Yes,No,Unknown,17,Oct,115,1.0,-1,0,No,0
36,Self-employed,Single,Tertiary,No,-103.0,Yes,Yes,Telephone,17,Oct,3253,1.0,-1,0,Yes,0
47,Admin.,Divorced,Secondary,No,555.0,Yes,Yes,Telephone,17,Oct,478,1.0,-1,0,Yes,0
37,Management,Divorced,Tertiary,No,199.0,Yes,No,Unknown,18,Oct,50,1.0,-1,0,No,0
50,Blue-collar,Married,Primary,No,3462.0,Yes,No,Unknown,18,Oct,37,1.0,-1,0,No,0
