age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,y,previously_contacted,season_quarter,has_housing,has_personal,debt_score,age_group,is_high_value,month
52,Management,Married,Tertiary,No,3462.0,No,No,Telephone,31,30,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
42,Management,Divorced,Tertiary,No,580.0,Yes,No,Cellular,31,216,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
35,Housemaid,Divorced,Secondary,No,39.0,No,No,Cellular,31,149,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
27,Blue-collar,Single,Secondary,No,677.0,No,Yes,Telephone,31,110,6.0,-1,0,No,0,Q3,0,1,1,Young Adult,0,Jul
36,Blue-collar,Married,Secondary,No,723.0,Yes,No,Cellular,31,101,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
32,Management,Single,Tertiary,No,29.0,Yes,No,Cellular,31,49,6.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
43,Self-employed,Married,Secondary,No,3462.0,No,No,Cellular,31,244,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
42,Admin.,Divorced,Secondary,No,490.0,No,No,Cellular,31,196,4.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
39,Services,Married,Secondary,Yes,-697.0,Yes,No,Cellular,31,423,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
37,Blue-collar,Married,Secondary,No,2924.0,No,No,Cellular,31,74,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
41,Management,Married,Secondary,No,944.0,No,No,Cellular,31,81,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
46,Self-employed,Married,Secondary,No,390.0,Yes,No,Cellular,31,208,2.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
59,Retired,Married,Primary,No,3079.0,No,No,Telephone,31,19,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
53,Management,Divorced,Tertiary,No,3158.0,No,No,Cellular,31,126,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
48,Management,Married,Secondary,No,970.0,No,No,Cellular,31,67,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
35,Services,Single,Secondary,No,1742.0,Yes,No,Cellular,31,39,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
40,Blue-collar,Single,Secondary,No,1953.0,No,No,Telephone,31,78,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
38,Admin.,Married,Tertiary,No,669.0,Yes,Yes,Cellular,31,129,2.0,-1,0,No,0,Q3,1,1,2,Middle Aged,1,Jul
42,Technician,Married,Primary,No,275.0,No,No,Cellular,31,51,6.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
42,Technician,Married,Tertiary,No,1079.0,No,No,Cellular,31,61,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
51,Unemployed,Divorced,Tertiary,No,0.0,No,No,Cellular,31,574,2.0,-1,0,Yes,0,Q3,0,0,0,Senior,0,Jul
56,Entrepreneur,Divorced,Tertiary,No,3462.0,No,No,Cellular,31,86,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
46,Technician,Married,Secondary,No,0.0,Yes,No,Telephone,31,181,2.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
57,Admin.,Married,Secondary,No,340.0,No,Yes,Cellular,31,167,2.0,-1,0,No,0,Q3,0,1,1,Senior,0,Jul
43,Housemaid,Single,Primary,No,24.0,No,No,Cellular,31,35,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
49,Services,Divorced,Secondary,No,313.0,Yes,No,Cellular,31,203,6.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
37,Technician,Single,Secondary,No,884.0,Yes,Yes,Cellular,31,128,2.0,-1,0,No,0,Q3,1,1,2,Middle Aged,1,Jul
35,Blue-collar,Married,Secondary,No,86.0,No,No,Cellular,31,128,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
36,Admin.,Married,Secondary,No,3308.0,No,Yes,Cellular,31,119,2.0,-1,0,No,0,Q3,0,1,1,Middle Aged,1,Jul
40,Blue-collar,Married,Secondary,No,3462.0,No,No,Cellular,31,234,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
51,Technician,Married,Secondary,No,-168.0,No,No,Cellular,31,56,3.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
38,Admin.,Married,Secondary,No,137.0,Yes,No,Cellular,31,27,6.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
31,Technician,Single,Secondary,No,0.0,Yes,No,Cellular,31,16,6.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
35,Blue-collar,Married,Secondary,No,-518.0,Yes,No,Cellular,31,46,5.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
47,Admin.,Married,Secondary,No,3462.0,Yes,No,Telephone,31,15,2.0,-1,0,No,0,Q3,1,0,1,Senior,1,Jul
37,Blue-collar,Married,Secondary,No,557.0,No,No,Cellular,31,47,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
48,Services,Divorced,Secondary,No,105.0,No,No,Cellular,31,111,2.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
55,Blue-collar,Married,Primary,No,842.0,No,No,Telephone,31,144,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
42,Blue-collar,Married,Primary,No,260.0,Yes,No,Telephone,31,175,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
59,Blue-collar,Married,Primary,No,595.0,No,No,Telephone,31,208,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
39,Retired,Divorced,Primary,No,284.0,No,No,Telephone,31,180,6.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
58,Retired,Divorced,Primary,No,2538.0,Yes,No,Cellular,31,307,6.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
50,Blue-collar,Divorced,Primary,No,2554.0,No,No,Cellular,31,51,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
41,Blue-collar,Married,Secondary,No,3462.0,Yes,No,Telephone,31,121,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
41,Unemployed,Single,Primary,No,2171.0,No,No,Telephone,31,120,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
59,Admin.,Married,Primary,No,3462.0,No,No,Cellular,31,114,4.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
43,Services,Divorced,Secondary,No,0.0,No,No,Cellular,31,106,4.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
38,Blue-collar,Married,Secondary,No,3462.0,Yes,No,Cellular,31,226,6.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
48,Entrepreneur,Married,Tertiary,Yes,-392.0,No,No,Cellular,31,725,4.0,-1,0,Yes,0,Q3,0,0,0,Senior,0,Jul
32,Services,Married,Secondary,No,0.0,No,No,Cellular,31,105,6.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
58,Blue-collar,Divorced,Secondary,No,55.0,Yes,No,Cellular,31,119,6.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
49,Management,Single,Primary,No,548.0,No,No,Telephone,31,115,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
48,Management,Married,Secondary,No,-876.0,No,Yes,Cellular,31,6,6.0,-1,0,No,0,Q3,0,1,1,Senior,0,Jul
45,Blue-collar,Married,Secondary,No,1239.0,No,No,Telephone,31,67,4.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
51,Technician,Married,Secondary,No,3462.0,No,No,Telephone,31,92,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
35,Admin.,Divorced,Secondary,No,-218.0,No,Yes,Cellular,31,123,4.0,-1,0,No,0,Q3,0,1,1,Middle Aged,0,Jul
35,Blue-collar,Single,Primary,No,-759.0,Yes,No,Cellular,31,142,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
41,Blue-collar,Married,Primary,No,0.0,No,No,Cellular,31,22,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
40,Technician,Married,Secondary,No,296.0,No,No,Cellular,31,253,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
45,Services,Married,Secondary,No,27.0,Yes,Yes,Cellular,31,43,2.0,-1,0,No,0,Q3,1,1,2,Middle Aged,0,Jul
48,Housemaid,Married,Secondary,No,1397.0,No,No,Cellular,31,66,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
49,Admin.,Married,Secondary,No,1629.0,No,No,Cellular,31,57,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
46,Management,Single,Secondary,No,1605.0,No,No,Cellular,31,126,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
47,Blue-collar,Married,Secondary,No,846.0,Yes,No,Cellular,31,437,2.0,-1,0,No,0,Q3,1,0,1,Senior,1,Jul
41,Services,Married,Secondary,No,428.0,No,No,Cellular,31,38,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
40,Management,Married,Secondary,No,3165.0,Yes,No,Telephone,31,77,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
49,Technician,Married,Secondary,No,3144.0,No,No,Cellular,31,349,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
43,Blue-collar,Married,Primary,No,2105.0,Yes,No,Cellular,31,36,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
31,Services,Married,Secondary,No,-82.0,Yes,No,Cellular,31,543,6.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
42,Services,Single,Secondary,No,247.0,Yes,No,Cellular,31,114,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
52,Technician,Married,Secondary,No,-1076.0,Yes,No,Cellular,31,58,2.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
38,Management,Married,Tertiary,No,590.0,No,No,Cellular,31,49,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
46,Services,Married,Secondary,No,-522.0,Yes,No,Cellular,31,61,2.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
28,Blue-collar,Single,Secondary,No,0.0,No,Yes,Cellular,31,11,6.0,-1,0,No,0,Q3,0,1,1,Young Adult,0,Jul
54,Management,Married,Tertiary,No,12.0,No,No,Telephone,31,77,4.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
55,Housemaid,Divorced,Primary,No,77.0,No,No,Cellular,31,463,6.0,-1,0,Yes,0,Q3,0,0,0,Senior,0,Jul
41,Blue-collar,Married,Primary,No,2053.0,No,No,Cellular,31,81,4.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
47,Management,Married,Tertiary,No,2473.0,Yes,Yes,Cellular,31,122,2.0,-1,0,No,0,Q3,1,1,2,Senior,1,Jul
58,Housemaid,Married,Tertiary,No,2858.0,No,No,Cellular,31,56,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
43,Technician,Single,Secondary,Yes,685.0,Yes,No,Cellular,31,94,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
46,Services,Married,Secondary,No,998.0,Yes,No,Cellular,31,126,2.0,-1,0,No,0,Q3,1,0,1,Senior,1,Jul
51,Admin.,Divorced,Secondary,No,3029.0,Yes,Yes,Cellular,31,118,2.0,-1,0,No,0,Q3,1,1,2,Senior,1,Jul
46,Unemployed,Married,Primary,No,1.0,Yes,No,Cellular,31,43,2.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
54,Self-employed,Married,Secondary,No,2191.0,Yes,No,Telephone,31,96,6.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
58,Retired,Married,Secondary,No,3462.0,No,No,Cellular,31,60,4.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
30,Services,Married,Secondary,No,48.0,Yes,No,Cellular,31,662,6.0,-1,0,Yes,0,Q3,1,0,1,Young Adult,0,Jul
53,Blue-collar,Married,Primary,No,252.0,No,No,Cellular,31,727,4.0,-1,0,Yes,0,Q3,0,0,0,Senior,0,Jul
53,Unemployed,Married,Secondary,No,3462.0,No,No,Cellular,31,79,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
59,Retired,Married,Primary,No,488.0,No,No,Cellular,31,231,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
45,Management,Married,Secondary,No,3462.0,Yes,No,Cellular,31,49,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
41,Blue-collar,Married,Primary,No,200.0,No,Yes,Cellular,31,309,2.0,-1,0,No,0,Q3,0,1,1,Middle Aged,0,Jul
42,Admin.,Married,Secondary,No,176.0,No,No,Cellular,31,201,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
59,Retired,Divorced,Secondary,No,2651.0,No,No,Telephone,31,258,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
51,Self-employed,Married,Primary,No,106.0,Yes,No,Telephone,31,240,2.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
44,Management,Married,Tertiary,No,3462.0,No,No,Telephone,31,168,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
56,Management,Married,Secondary,No,1502.0,No,No,Telephone,31,119,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
57,Retired,Married,Secondary,No,1354.0,No,No,Cellular,31,131,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
47,Housemaid,Married,Secondary,Yes,-1531.0,Yes,No,Cellular,31,156,6.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
33,Admin.,Single,Secondary,No,2554.0,Yes,No,Telephone,31,77,6.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
36,Technician,Divorced,Tertiary,No,1023.0,Yes,No,Cellular,31,189,4.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
43,Management,Married,Tertiary,No,0.0,No,No,Cellular,31,107,6.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
35,Blue-collar,Married,Secondary,No,1662.0,No,No,Cellular,31,122,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
54,Blue-collar,Married,Primary,No,532.0,No,No,Telephone,31,73,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
39,Management,Married,Tertiary,No,55.0,No,No,Cellular,31,216,4.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
52,Technician,Married,Secondary,No,668.0,Yes,No,Cellular,31,212,4.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
46,Blue-collar,Divorced,Secondary,No,2391.0,Yes,No,Cellular,31,148,2.0,-1,0,No,0,Q3,1,0,1,Senior,1,Jul
38,Management,Married,Tertiary,No,0.0,No,Yes,Cellular,31,122,2.0,-1,0,No,0,Q3,0,1,1,Middle Aged,0,Jul
46,Services,Single,Secondary,No,389.0,No,No,Telephone,31,46,4.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
45,Blue-collar,Married,Primary,No,-455.0,Yes,Yes,Cellular,31,161,2.0,-1,0,No,0,Q3,1,1,2,Middle Aged,0,Jul
47,Management,Married,Tertiary,No,2597.0,No,No,Cellular,31,52,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
42,Unemployed,Single,Secondary,No,714.0,No,No,Cellular,31,145,4.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
45,Management,Single,Tertiary,No,16.0,No,No,Cellular,31,59,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
38,Services,Married,Secondary,No,3462.0,No,No,Cellular,31,32,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
27,Management,Single,Tertiary,No,385.0,No,Yes,Cellular,31,52,6.0,-1,0,No,0,Q3,0,1,1,Young Adult,0,Jul
37,Blue-collar,Married,Secondary,No,14.0,Yes,No,Cellular,31,38,6.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
55,Management,Married,Tertiary,No,2.0,No,Yes,Cellular,31,126,2.0,-1,0,No,0,Q3,0,1,1,Senior,0,Jul
51,Technician,Married,Tertiary,No,3462.0,Yes,No,Cellular,31,189,2.0,-1,0,No,0,Q3,1,0,1,Senior,1,Jul
44,Blue-collar,Married,Secondary,No,96.0,Yes,No,Cellular,31,547,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
38,Admin.,Single,Secondary,No,-211.0,No,Yes,Cellular,31,166,2.0,-1,0,No,0,Q3,0,1,1,Middle Aged,0,Jul
42,Management,Married,Tertiary,No,2110.0,No,Yes,Cellular,31,106,2.0,-1,0,No,0,Q3,0,1,1,Middle Aged,1,Jul
49,Management,Divorced,Secondary,No,3462.0,No,No,Cellular,31,42,4.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
56,Retired,Married,Secondary,No,0.0,No,No,Telephone,31,45,2.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
47,Management,Married,Tertiary,No,2261.0,No,No,Cellular,31,87,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
42,Services,Married,Secondary,No,2219.0,Yes,No,Cellular,31,548,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
50,Blue-collar,Married,Secondary,No,1553.0,Yes,No,Cellular,31,53,2.0,-1,0,No,0,Q3,1,0,1,Senior,1,Jul
39,Self-employed,Married,Primary,No,2077.0,Yes,No,Cellular,31,88,6.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
41,Services,Married,Secondary,No,-459.0,Yes,No,Cellular,31,162,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
50,Blue-collar,Divorced,Primary,No,602.0,Yes,No,Cellular,31,225,2.0,-1,0,No,0,Q3,1,0,1,Senior,1,Jul
40,Blue-collar,Married,Secondary,No,1954.0,No,No,Cellular,31,1107,2.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,1,Jul
55,Services,Married,Secondary,No,3462.0,Yes,Yes,Cellular,31,268,2.0,-1,0,No,0,Q3,1,1,2,Senior,1,Jul
32,Blue-collar,Single,Secondary,No,3036.0,Yes,No,Cellular,31,52,5.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
43,Technician,Married,Secondary,No,533.0,Yes,No,Cellular,31,228,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
41,Management,Married,Secondary,No,0.0,No,No,Cellular,31,83,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
48,Management,Single,Tertiary,No,648.0,Yes,No,Cellular,31,462,2.0,-1,0,No,0,Q3,1,0,1,Senior,1,Jul
41,Unemployed,Married,Secondary,No,0.0,No,No,Cellular,31,847,6.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
33,Blue-collar,Single,Secondary,No,5.0,Yes,No,Cellular,31,188,3.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
39,Management,Single,Primary,No,375.0,No,No,Telephone,31,80,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
42,Technician,Divorced,Secondary,No,1689.0,Yes,No,Cellular,31,50,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
39,Management,Single,Tertiary,No,2258.0,Yes,No,Cellular,31,255,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
36,Admin.,Married,Secondary,No,470.0,Yes,No,Cellular,31,101,4.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
42,Admin.,Single,Secondary,No,3462.0,No,No,Cellular,31,245,4.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
31,Management,Single,Tertiary,No,935.0,No,No,Cellular,31,64,5.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
45,Management,Married,Primary,No,1533.0,No,No,Cellular,31,83,4.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
28,Management,Married,Tertiary,No,22.0,Yes,No,Cellular,31,59,3.0,-1,0,No,0,Q3,1,0,1,Young Adult,0,Jul
37,Management,Married,Tertiary,No,3462.0,No,No,Cellular,31,548,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
48,Management,Married,Tertiary,Yes,0.0,Yes,No,Cellular,31,281,4.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
57,Housemaid,Married,Secondary,No,271.0,No,No,Cellular,31,81,4.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
54,Admin.,Married,Secondary,No,812.0,Yes,Yes,Cellular,31,83,6.0,-1,0,No,0,Q3,1,1,2,Senior,0,Jul
50,Services,Married,Secondary,Yes,0.0,No,No,Telephone,31,35,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
42,Blue-collar,Married,Primary,No,517.0,Yes,No,Cellular,31,101,6.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
35,Technician,Married,Secondary,No,-195.0,No,No,Cellular,31,309,4.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
57,Retired,Married,Primary,No,3462.0,No,No,Cellular,31,51,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
57,Management,Married,Primary,No,80.0,No,Yes,Cellular,31,158,6.0,-1,0,No,0,Q3,0,1,1,Senior,0,Jul
35,Blue-collar,Married,Primary,No,0.0,No,No,Cellular,31,57,4.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
44,Technician,Married,Primary,No,755.0,No,Yes,Cellular,31,829,4.0,-1,0,Yes,0,Q3,0,1,1,Middle Aged,0,Jul
47,Management,Married,Secondary,No,1077.0,No,No,Cellular,31,367,4.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
51,Self-employed,Married,Tertiary,No,3462.0,Yes,Yes,Cellular,31,612,4.0,-1,0,Yes,0,Q3,1,1,2,Senior,0,Jul
56,Blue-collar,Married,Secondary,No,33.0,No,No,Telephone,31,26,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
35,Management,Single,Secondary,No,3384.0,Yes,No,Cellular,31,372,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
54,Management,Married,Tertiary,No,1623.0,No,No,Cellular,31,25,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
35,Management,Married,Tertiary,No,2801.0,Yes,No,Cellular,31,184,2.0,-1,0,No,0,Q3,1,0,1,Middle Aged,1,Jul
46,Blue-collar,Married,Primary,No,333.0,Yes,No,Cellular,31,284,4.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
37,Services,Married,Secondary,No,0.0,Yes,Yes,Cellular,31,187,2.0,-1,0,No,0,Q3,1,1,2,Middle Aged,0,Jul
53,Management,Married,Tertiary,No,3366.0,No,No,Cellular,31,128,2.0,-1,0,No,0,Q3,0,0,0,Senior,1,Jul
46,Entrepreneur,Married,Secondary,No,4.0,No,Yes,Cellular,31,171,4.0,-1,0,No,0,Q3,0,1,1,Senior,0,Jul
33,Entrepreneur,Single,Tertiary,No,99.0,No,Yes,Cellular,31,192,3.0,-1,0,No,0,Q3,0,1,1,Middle Aged,0,Jul
36,Management,Married,Tertiary,No,3462.0,Yes,No,Cellular,31,150,4.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
32,Blue-collar,Married,Secondary,No,3462.0,Yes,No,Cellular,31,124,5.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
40,Management,Married,Tertiary,No,-1737.0,Yes,Yes,Cellular,31,249,4.0,-1,0,No,0,Q3,1,1,2,Middle Aged,0,Jul
58,Management,Married,Secondary,No,-382.0,No,No,Cellular,31,644,6.0,-1,0,Yes,0,Q3,0,0,0,Senior,0,Jul
38,Blue-collar,Single,Secondary,No,1911.0,Yes,No,Cellular,31,74,4.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
58,Technician,Married,Tertiary,No,3462.0,No,No,Cellular,31,119,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
42,Blue-collar,Married,Primary,No,704.0,Yes,Yes,Telephone,31,88,6.0,-1,0,No,0,Q3,1,1,2,Middle Aged,0,Jul
56,Technician,Divorced,Tertiary,No,1593.0,Yes,No,Cellular,31,434,4.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
36,Technician,Married,Secondary,No,3462.0,No,No,Cellular,31,288,2.0,-1,0,No,0,Q3,0,0,0,Middle Aged,1,Jul
49,Entrepreneur,Divorced,Primary,Yes,-736.0,No,No,Cellular,31,305,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
46,Management,Married,Tertiary,No,466.0,Yes,No,Cellular,31,109,6.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
44,Entrepreneur,Divorced,Secondary,No,1.0,No,No,Cellular,31,388,4.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
40,Housemaid,Single,Tertiary,No,3462.0,No,No,Cellular,31,1461,6.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,0,Jul
32,Admin.,Married,Secondary,No,347.0,Yes,No,Cellular,31,155,6.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
46,Services,Married,Secondary,No,375.0,No,No,Telephone,31,172,6.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
35,Blue-collar,Divorced,Primary,No,3462.0,Yes,No,Cellular,31,465,4.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
59,Housemaid,Divorced,Primary,No,259.0,No,No,Cellular,31,166,4.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
46,Management,Married,Tertiary,No,3462.0,Yes,No,Cellular,31,716,6.0,-1,0,No,0,Q3,1,0,1,Senior,0,Jul
42,Technician,Single,Secondary,No,0.0,No,No,Telephone,31,33,6.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
59,Retired,Married,Primary,No,-266.0,Yes,Yes,Cellular,31,266,6.0,-1,0,No,0,Q3,1,1,2,Senior,0,Jul
32,Services,Single,Secondary,No,0.0,Yes,No,Cellular,31,99,6.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
41,Blue-collar,Divorced,Secondary,No,3.0,Yes,No,Cellular,31,228,4.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
53,Blue-collar,Married,Secondary,No,0.0,No,No,Telephone,31,36,4.0,-1,0,No,0,Q3,0,0,0,Senior,0,Jul
31,Blue-collar,Married,Secondary,No,1030.0,Yes,No,Cellular,31,180,5.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
36,Management,Married,Tertiary,No,3462.0,No,No,Cellular,31,74,6.0,-1,0,No,0,Q3,0,0,0,Middle Aged,0,Jul
34,Services,Married,Secondary,No,27.0,Yes,Yes,Cellular,31,249,3.0,-1,0,No,0,Q3,1,1,2,Middle Aged,0,Jul
40,Unemployed,Married,Secondary,No,488.0,Yes,No,Cellular,31,222,4.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
41,Services,Married,Secondary,No,56.0,Yes,No,Cellular,31,63,6.0,-1,0,No,0,Q3,1,0,1,Middle Aged,0,Jul
35,Management,Married,Tertiary,No,1731.0,No,No,Cellular,31,361,4.0,-1,0,Yes,0,Q3,0,0,0,Middle Aged,0,Jul
54,Services,Married,Secondary,No,-626.0,Yes,Yes,Cellular,31,294,5.0,-1,0,No,0,Q3,1,1,2,Senior,0,Jul
